"tract","Name","Household_Income_rP_gP_p25"
36081017600,"Queens County, NY",33401
36005020400,"Bronx County, NY",33355
36005016400,"Bronx County, NY",33340
36047098800,"Kings County, NY",33308
36081037100,"Queens County, NY",33287
36047043900,"Kings County, NY",33259
36081012601,"Queens County, NY",33259
36047096800,"Kings County, NY",33233
36005000200,"Bronx County, NY",33222
36005048400,"Bronx County, NY",33181
36005027700,"Bronx County, NY",33164
36047116800,"Kings County, NY",33152
36103122704,"Deer Park, NY",33125
36059407102,"Hempstead, NY",33123
36119004200,"North Side, Mount Vernon, NY",33081
36047118400,"Kings County, NY",33004
36103122801,"Deer Park, NY",32991
36005009600,"Bronx County, NY",32947
36119000202,"Ludlow, Yonkers, NY",32945
36081094203,"Queens County, NY",32925
36005041100,"Bronx County, NY",32916
36119001800,"Northwest Yonkers, Yonkers, NY",32908
36047102400,"Kings County, NY",32887
36081055900,"Queens County, NY",32880
36005042000,"Bronx County, NY",32866
36081061602,"Queens County, NY",32818
36103111100,"Huntington Station, NY",32817
36081035700,"Queens County, NY",32788
36103123701,"Copiague, NY",32774
36005007800,"Bronx County, NY",32703
36005041800,"Bronx County, NY",32698
36005038900,"Bronx County, NY",32667
36081069400,"Queens County, NY",32657
36081035300,"Queens County, NY",32645
36005023100,"Bronx County, NY",32586
36081023800,"Queens County, NY",32578
36005036000,"Bronx County, NY",32566
36081044400,"Queens County, NY",32540
36005021602,"Bronx County, NY",32526
36081040100,"Queens County, NY",32476
36005038800,"Bronx County, NY",32448
36103111002,"Huntington Station, NY",32417
36047117202,"Kings County, NY",32407
36081017000,"Queens County, NY",32406
36005007000,"Bronx County, NY",32368
36103122405,"Wheatley Heights, NY",32356
36081020800,"Queens County, NY",32311
36005039200,"Bronx County, NY",32310
36005042400,"Bronx County, NY",32285
36005034000,"Bronx County, NY",32284
36005044200,"Bronx County, NY",32275
36005042200,"Bronx County, NY",32234
36081063200,"Queens County, NY",32212
36081087100,"Queens County, NY",32152
36081018000,"Queens County, NY",32066
36081020200,"Queens County, NY",32058
36081050202,"Queens County, NY",32054
36005026500,"Bronx County, NY",32020
36047096600,"Kings County, NY",32017
36047117400,"Kings County, NY",32016
36005041500,"Bronx County, NY",31990
36081060000,"Queens County, NY",31968
36005001600,"Bronx County, NY",31947
36103111201,"Huntington Station, NY",31943
36081060800,"Queens County, NY",31926
36005046202,"Bronx County, NY",31877
36119007800,"Port Chester, NY",31855
36005026702,"Bronx County, NY",31840
36005040303,"Bronx County, NY",31836
36119000201,"Ludlow, Yonkers, NY",31786
36119004100,"Oakwood Heights, Mount Vernon, NY",31781
36081100802,"Queens County, NY",31769
36059414201,"Freeport, NY",31721
36005040800,"Bronx County, NY",31709
36005000400,"Bronx County, NY",31658
36047119600,"Kings County, NY",31658
36119001303,"Park Hill, Yonkers, NY",31657
36059411100,"Inwood, NY",31620
36005030200,"Bronx County, NY",31609
36081099200,"Queens County, NY",31607
36005040501,"Bronx County, NY",31605
36005040600,"Bronx County, NY",31603
36081038400,"Queens County, NY",31596
36005033400,"Bronx County, NY",31588
36005042800,"Bronx County, NY",31586
36005021002,"Bronx County, NY",31571
36005034400,"Bronx County, NY",31554
36119006500,"New Rochelle, NY",31489
36119002600,"South Side, Mount Vernon, NY",31481
36081040500,"Queens County, NY",31462
36081051000,"Queens County, NY",31451
36081044601,"Queens County, NY",31384
36005006400,"Bronx County, NY",31378
36119003700,"North Side, Mount Vernon, NY",31372
36005038500,"Bronx County, NY",31364
36081051200,"Queens County, NY",31329
36005008700,"Bronx County, NY",31313
36005040302,"Bronx County, NY",31246
36081061601,"Queens County, NY",31216
36081054000,"Queens County, NY",31214
36005028300,"Bronx County, NY",31201
36119000600,"Getty Square, Yonkers, NY",31197
36005020601,"Bronx County, NY",31192
36081036500,"Queens County, NY",31165
36081015200,"Queens County, NY",31152
36119006300,"New Rochelle, NY",31146
36047109800,"Kings County, NY",31106
36005042600,"Bronx County, NY",31104
36005039400,"Bronx County, NY",31090
36005043400,"Bronx County, NY",31081
36005027300,"Bronx County, NY",31058
36059406801,"Hempstead, NY",31051
36005033202,"Bronx County, NY",31051
36103110902,"Huntington, NY",31032
36005023501,"Bronx County, NY",31021
36081046400,"Queens County, NY",30971
36081058000,"Queens County, NY",30970
36081020400,"Queens County, NY",30964
36005003100,"Bronx County, NY",30963
36059407402,"Uniondale, NY",30944
36005005400,"Bronx County, NY",30896
36059407203,"Hempstead, NY",30881
36047102800,"Kings County, NY",30880
36059407204,"Hempstead, NY",30829
36059407501,"Uniondale, NY",30814
36081019200,"Queens County, NY",30805
36081064600,"Queens County, NY",30779
36047119800,"Kings County, NY",30769
36081038100,"Queens County, NY",30727
36047100400,"Kings County, NY",30713
36081053401,"Queens County, NY",30706
36047043700,"Kings County, NY",30690
36047112000,"Kings County, NY",30674
36005039901,"Bronx County, NY",30663
36005035000,"Bronx County, NY",30629
36081061800,"Queens County, NY",30617
36047119200,"Kings County, NY",30589
36081033401,"Queens County, NY",30546
36005044800,"Bronx County, NY",30546
36047114600,"Kings County, NY",30515
36005033800,"Bronx County, NY",30498
36005037000,"Bronx County, NY",30478
36005035600,"Bronx County, NY",30469
36047099800,"Kings County, NY",30459
36081081400,"Queens County, NY",30425
36081036300,"Queens County, NY",30402
36005032400,"Bronx County, NY",30398
36005039902,"Bronx County, NY",30380
36005043100,"Bronx County, NY",30369
36047100800,"Kings County, NY",30341
36047092200,"Kings County, NY",30326
36059304204,"Westbury, NY",30321
36081043200,"Queens County, NY",30296
36047117000,"Kings County, NY",30283
36059414100,"Freeport, NY",30282
36005042100,"Bronx County, NY",30265
36081079000,"Queens County, NY",30237
36081050400,"Queens County, NY",30199
36047115800,"Kings County, NY",30162
36047119400,"Kings County, NY",30160
36005006800,"Bronx County, NY",30117
36081062200,"Queens County, NY",30091
36059517200,"Glen Cove, NY",30085
36005005600,"Bronx County, NY",30083
36005038200,"Bronx County, NY",30082
36081052800,"Queens County, NY",30078
36059416500,"Long Beach, NY",30061
36005005002,"Bronx County, NY",30043
36081059400,"Queens County, NY",30041
36081099801,"Queens County, NY",30032
36081050000,"Queens County, NY",30028
36047036700,"Kings County, NY",30010
36081050201,"Queens County, NY",30006
36081053601,"Queens County, NY",30005
36081030600,"Queens County, NY",29991
36081032000,"Queens County, NY",29989
36119000300,"Yonkers, NY",29963
36005040502,"Bronx County, NY",29955
36005003500,"Bronx County, NY",29954
36005040100,"Bronx County, NY",29949
36059304203,"Westbury, NY",29937
36005040701,"Bronx County, NY",29925
36119000101,"Ludlow, Yonkers, NY",29923
36005008500,"Bronx County, NY",29883
36081058200,"Queens County, NY",29876
36005023703,"Bronx County, NY",29868
36047120000,"Kings County, NY",29855
36005040304,"Bronx County, NY",29814
36047097000,"Kings County, NY",29814
36119003500,"North Side, Mount Vernon, NY",29788
36081059600,"Queens County, NY",29782
36081059800,"Queens County, NY",29725
36119001000,"Getty Square, Yonkers, NY",29723
36005024100,"Bronx County, NY",29700
36081018600,"Queens County, NY",29694
36005026900,"Bronx County, NY",29682
36081035800,"Queens County, NY",29676
36081079200,"Queens County, NY",29676
36005035800,"Bronx County, NY",29663
36081052000,"Queens County, NY",29660
36081039800,"Queens County, NY",29617
36103123201,"Farmingdale, NY",29601
36005012300,"Bronx County, NY",29578
36005021001,"Bronx County, NY",29561
36059407201,"Hempstead, NY",29558
36005003800,"Bronx County, NY",29528
36081037900,"Queens County, NY",29517
36081056500,"Queens County, NY",29497
36005046201,"Bronx County, NY",29447
36081029400,"Queens County, NY",29426
36005035900,"Bronx County, NY",29412
36059406701,"Hempstead, NY",29373
36081040200,"Queens County, NY",29360
36005040400,"Bronx County, NY",29356
36005038100,"Bronx County, NY",29353
36005004800,"Bronx County, NY",29288
36005026701,"Bronx County, NY",29255
36119000401,"Getty Square, Yonkers, NY",29252
36005012101,"Bronx County, NY",29244
36005025300,"Bronx County, NY",29179
36081059000,"Queens County, NY",29122
36005038600,"Bronx County, NY",29096
36005024000,"Bronx County, NY",29079
36047112200,"Kings County, NY",29039
36005039600,"Bronx County, NY",29030
36005025500,"Bronx County, NY",29011
36119000103,"Ludlow, Yonkers, NY",28998
36059406802,"Hempstead, NY",28982
36047040900,"Kings County, NY",28981
36005033600,"Bronx County, NY",28959
36081036800,"Queens County, NY",28953
36005023301,"Bronx County, NY",28948
36059407101,"Hempstead, NY",28938
36005022901,"Bronx County, NY",28930
36005037800,"Bronx County, NY",28900
36005038000,"Bronx County, NY",28850
36059411500,"Hewlett, NY",28825
36005037200,"Bronx County, NY",28815
36119000500,"Getty Square, Yonkers, NY",28796
36005021800,"Bronx County, NY",28768
36081027000,"Queens County, NY",28767
36081095400,"Queens County, NY",28765
36081028200,"Queens County, NY",28745
36059414202,"Freeport, NY",28723
36047116400,"Kings County, NY",28714
36081051800,"Queens County, NY",28675
36103122403,"Wheatley Heights, NY",28669
36059406202,"West Hempstead, NY",28650
36081018200,"Queens County, NY",28650
36005009000,"Bronx County, NY",28649
36081018402,"Queens County, NY",28623
36005025100,"Bronx County, NY",28585
36047115000,"Kings County, NY",28578
36047113200,"Kings County, NY",28535
36081096400,"Queens County, NY",28518
36005023302,"Bronx County, NY",28489
36005022000,"Bronx County, NY",28473
36047114400,"Kings County, NY",28453
36005046000,"Bronx County, NY",28403
36081101001,"Queens County, NY",28396
36005026300,"Bronx County, NY",28390
36081035200,"Queens County, NY",28387
36081050800,"Queens County, NY",28364
36081037300,"Queens County, NY",28352
36005034800,"Bronx County, NY",28336
36047098600,"Kings County, NY",28311
36119006400,"New Rochelle, NY",28292
36005007500,"Bronx County, NY",28241
36119001101,"Nodine Hill, Yonkers, NY",28240
36005002800,"Bronx County, NY",28233
36005022902,"Bronx County, NY",28198
36081017800,"Queens County, NY",28198
36005036100,"Bronx County, NY",28160
36059407502,"Uniondale, NY",28152
36005004400,"Bronx County, NY",28102
36005036300,"Bronx County, NY",28081
36005039100,"Bronx County, NY",28077
36005036502,"Bronx County, NY",28062
36081052600,"Queens County, NY",28048
36119003000,"South Side, Mount Vernon, NY",27994
36081078800,"Queens County, NY",27968
36081036700,"Queens County, NY",27960
36047116200,"Kings County, NY",27959
36081026600,"Queens County, NY",27959
36047103400,"Kings County, NY",27947
36081033402,"Queens County, NY",27931
36047114202,"Kings County, NY",27897
36005008900,"Bronx County, NY",27885
36081040400,"Queens County, NY",27885
36081099802,"Queens County, NY",27792
36081040000,"Queens County, NY",27762
36047115200,"Kings County, NY",27757
36047036502,"Kings County, NY",27755
36081019400,"Queens County, NY",27724
36103122502,"West Babylon, NY",27723
36047120800,"Kings County, NY",27697
36005037300,"Bronx County, NY",27693
36081100801,"Queens County, NY",27688
36081033000,"Queens County, NY",27677
36081019800,"Queens County, NY",27677
36005005200,"Bronx County, NY",27645
36005038700,"Bronx County, NY",27624
36005026100,"Bronx County, NY",27623
36081069000,"Queens County, NY",27614
36081032800,"Queens County, NY",27586
36005013300,"Bronx County, NY",27567
36081039400,"Queens County, NY",27558
36081094201,"Queens County, NY",27541
36119004000,"North Side, Mount Vernon, NY",27538
36119003400,"South Side, Mount Vernon, NY",27534
36005037400,"Bronx County, NY",27522
36005023502,"Bronx County, NY",27459
36081019600,"Queens County, NY",27435
36047092000,"Kings County, NY",27422
36005007300,"Bronx County, NY",27418
36047116600,"Kings County, NY",27374
36005036901,"Bronx County, NY",27369
36005008300,"Bronx County, NY",27327
36005039000,"Bronx County, NY",27312
36005009300,"Bronx County, NY",27301
36047113000,"Kings County, NY",27236
36005015300,"Bronx County, NY",27217
36059414002,"Roosevelt, NY",27217
36047097400,"Kings County, NY",27215
36005036400,"Bronx County, NY",27175
36103123202,"Amityville, NY",27174
36005004200,"Bronx County, NY",27169
36005016100,"Bronx County, NY",27122
36081041400,"Queens County, NY",27105
36081037600,"Queens County, NY",27098
36081019000,"Queens County, NY",27077
36081028400,"Queens County, NY",27052
36005039700,"Bronx County, NY",27024
36081042400,"Queens County, NY",27015
36005014400,"Bronx County, NY",27008
36081036600,"Queens County, NY",26996
36081103201,"Queens County, NY",26989
36081053200,"Queens County, NY",26988
36047091800,"Kings County, NY",26953
36005036800,"Bronx County, NY",26923
36059414400,"Freeport, NY",26921
36005039800,"Bronx County, NY",26903
36005037900,"Bronx County, NY",26896
36081061000,"Queens County, NY",26883
36005018500,"Bronx County, NY",26864
36119000702,"Northwest Yonkers, Yonkers, NY",26856
36005007900,"Bronx County, NY",26850
36005036700,"Bronx County, NY",26807
36081065000,"Queens County, NY",26776
36047107800,"Kings County, NY",26759
36081059200,"Queens County, NY",26737
36047111600,"Kings County, NY",26725
36081028800,"Queens County, NY",26695
36081062600,"Queens County, NY",26694
36005011700,"Bronx County, NY",26655
36081051600,"Queens County, NY",26606
36005012701,"Bronx County, NY",26556
36005004600,"Bronx County, NY",26535
36119002800,"South Side, Mount Vernon, NY",26520
36005008600,"Bronx County, NY",26518
36005016500,"Bronx County, NY",26505
36005017702,"Bronx County, NY",26487
36059407301,"Uniondale, NY",26487
36005023704,"Bronx County, NY",26467
36005038301,"Bronx County, NY",26377
36005013100,"Bronx County, NY",26342
36005037100,"Bronx County, NY",26280
36047112400,"Kings County, NY",26278
36005005001,"Bronx County, NY",26270
36047036900,"Kings County, NY",26233
36005015500,"Bronx County, NY",26209
36081052200,"Queens County, NY",26197
36081052400,"Queens County, NY",26180
36005011502,"Bronx County, NY",26153
36047111800,"Kings County, NY",26121
36059413900,"Roosevelt, NY",26091
36005016700,"Bronx County, NY",26058
36005015900,"Bronx County, NY",26046
36059302502,"Old Westbury, NY",26038
36103123302,"Amityville, NY",26029
36005043000,"Bronx County, NY",26023
36005006000,"Bronx County, NY",26006
36119003200,"South Side, Mount Vernon, NY",25934
36005036501,"Bronx County, NY",25901
36047040500,"Kings County, NY",25883
36119000402,"Getty Square, Yonkers, NY",25883
36005039300,"Bronx County, NY",25880
36047091600,"Kings County, NY",25878
36119003100,"South Side, Mount Vernon, NY",25836
36005012500,"Bronx County, NY",25765
36047111000,"Kings County, NY",25728
36005037504,"Bronx County, NY",25711
36005038302,"Bronx County, NY",25680
36005023900,"Bronx County, NY",25668
36047116000,"Kings County, NY",25646
36005045800,"Bronx County, NY",25619
36005011900,"Bronx County, NY",25598
36081053000,"Queens County, NY",25513
36059406900,"Hempstead, NY",25505
36005007700,"Bronx County, NY",25496
36081026400,"Queens County, NY",25489
36081050600,"Queens County, NY",25429
36081027200,"Queens County, NY",25379
36103122406,"Wyandanch, NY",25374
36047040300,"Kings County, NY",25372
36081043400,"Queens County, NY",25351
36047112600,"Kings County, NY",25326
36047110600,"Kings County, NY",25296
36103123301,"Amityville, NY",25287
36005015100,"Bronx County, NY",25250
36047112800,"Kings County, NY",25248
36081097204,"Queens County, NY",25243
36005012901,"Bronx County, NY",25208
36081062000,"Queens County, NY",25192
36005002000,"Bronx County, NY",25174
36059406702,"Hempstead, NY",25129
36005037600,"Bronx County, NY",25104
36059414001,"Roosevelt, NY",25100
36081027600,"Queens County, NY",24999
36081044000,"Queens County, NY",24989
36059407000,"Hempstead, NY",24943
36005016900,"Bronx County, NY",24882
36005014900,"Bronx County, NY",24792
36119003300,"South Side, Mount Vernon, NY",24744
36047041100,"Kings County, NY",24710
36005015700,"Bronx County, NY",24708
36081027800,"Queens County, NY",24626
36047110400,"Kings County, NY",24536
36005001900,"Bronx County, NY",24491
36047121400,"Kings County, NY",24448
36081094202,"Queens County, NY",24430
36047122000,"Kings County, NY",24414
36081027400,"Queens County, NY",24354
36081028000,"Queens County, NY",24344
36081025400,"Queens County, NY",24287
36081097202,"Queens County, NY",24260
36081026000,"Queens County, NY",24169
36119002700,"South Side, Mount Vernon, NY",24050
36081025800,"Queens County, NY",23818
36005006200,"Bronx County, NY",23753
36005039500,"Bronx County, NY",23732
36005014701,"Bronx County, NY",23619
36005012102,"Bronx County, NY",23545
36103122501,"Wyandanch, NY",23423
36047091200,"Kings County, NY",23324
36005023702,"Bronx County, NY",23282
36047101600,"Kings County, NY",23268
36047091000,"Kings County, NY",23228
36119002900,"South Side, Mount Vernon, NY",23178
36005036902,"Bronx County, NY",23111
36081018401,"Queens County, NY",22924
36047113400,"Kings County, NY",22751
36081026200,"Queens County, NY",22536
36005013500,"Bronx County, NY",22436
36047098200,"Kings County, NY",22375
36005014500,"Bronx County, NY",22208
36081097203,"Queens County, NY",22098
36047121000,"Kings County, NY",21852
36047090600,"Kings County, NY",21684
36005014702,"Bronx County, NY",21483
36047115600,"Kings County, NY",21459
36081068200,"Queens County, NY",20842
36047090800,"Kings County, NY",19980
36047066600,"New York, NY",
36081064102,"Queens County, NY",
36005050400,"Bronx County, NY",
36005043500,"Bronx County, NY",
36081005000,"Queens County, NY",
36005031900,"Bronx County, NY",
36081042600,"Queens County, NY",
36081010701,"Queens County, NY",
36081038301,"Queens County, NY",
36047070202,"Kings County, NY",
36081155101,"Little Neck, Floral Park, NY",
36005011000,"Bronx County, NY",
36081091800,"Queens County, NY",
36081099900,"Queens County, NY",
36059982100,"Old Westbury, NY",
36005002400,"Bronx County, NY",
36047107000,"Kings County, NY",
36081056100,"Queens County, NY",
36081071600,"Queens County, NY",
36119000104,"Ludlow, Yonkers, NY",
36081156700,"Queens County, NY",
36005016300,"Bronx County, NY",
36081029900,"Queens County, NY",
36081079300,"Queens County, NY",
36059981100,"Greenvale, NY",
36005027600,"Bronx County, NY",
36005028400,"Bronx County, NY",
36081128300,"Queens County, NY",
36081060701,"Queens County, NY",
36047040700,"Kings County, NY",
36047118000,"Kings County, NY",
36081061302,"Queens County, NY",
36081022900,"Queens County, NY",